1000 100000
333 12 16256750
399 410 763047444
804 610 212894420
925 754 727593954
992 496 940615229
480 733 480797475
873 512 470916149
229 555 37819218
439 125 832591592
286 496 475432887
170 966 87746752
627 55 342020675
993 708 803531471
846 46 117323115
89 275 48091883
186 65 51662473
868 872 340838157
682 332 485356226
89 358 487666731
978 636 323766132
941 790 53984790
843 339 497006626
952 998 576319232
671 403 655705153
181 636 147326580
565 631 700610386
515 757 702624391
544 639 796950276
756 546 459084593
597 608 441250613
769 892 333270323
515 517 674259771
69 704 364492871
233 967 697899245
760 995 699957456
606 652 886494198
811 346 381182811
273 74 56286643
479 322 634595209
293 150 497114756
807 448 317628440
701 195 393493063
101 47 424252775
848 894 802668666
996 551 304101623
569 424 376167605
780 155 602080804
697 887 836014242
773 218 616217009
946 755 847539489
891 956 856180978
896 927 125167076
120 8 244985027
709 922 940568312
830 807 645257583
255 37 622571306
142 454 694973642
928 510 424603420
744 601 518208638
810 526 968424379
503 782 448967594
494 718 35742076
266 746 852133931
739 148 356519127
422 468 577769191
300 943 752064688
106 627 883271751
435 573 436856978
777 832 160486469
352 73 666682022
882 926 663761969
470 691 388982577
659 232 840843755
200 784 480113772
469 164 23442324
345 479 173939667
299 311 779691502
810 744 311855520
975 978 479925782
154 142 559544419
772 471 599858006
186 968 957233391
638 902 289733233
214 267 363307101
493 778 845144780
668 986 245575251
520 43 294714164
976 843 196756280
821 930 628167043
964 436 891394959
552 103 500347623
404 490 906834516
55 507 949170237
810 751 331776814
809 970 170351826
403 549 73225996
710 610 880799596
813 995 862738887
637 22 410599661
743 214 919651152
920 826 608036002
616 643 121413706
914 908 462293176
948 964 833062902
524 208 875012224
941 570 246037161
86 805 533879865
499 859 724486505
682 335 967898068
108 880 774464033
776 790 248178545
515 976 640971294
811 49 142584183
924 932 723050574
199 663 402682144
327 274 710243543
504 228 879389872
982 625 258507009
532 341 312325665
848 835 892328469
70 459 509072438
234 639 64449224
967 958 497552130
987 831 10001202
910 870 113345054
92 675 545882378
343 297 526825945
280 683 539228104
758 961 311320921
535 455 58169889
265 352 487941313
875 55 917776011
310 729 852271270
702 799 58400942
678 518 455367180
711 361 801738456
142 139 927885871
442 666 152625080
117 112 913417706
702 783 860636053
638 410 596870944
297 844 224820467
838 785 847332768
794 6 707874817
915 827 18342520
495 820 227266854
182 294 60004273
709 415 338285692
1 696 698608406
450 380 692644841
540 599 358356562
739 689 799662683
916 494 985346028
840 393 15753740
632 858 439562894
986 639 515201654
756 867 500613851
744 326 595703354
504 522 716897645
950 780 867997502
140 935 648819694
389 692 344133378
575 603 538087480
984 992 23615994
614 467 636358227
379 592 927235228
880 777 577162750
506 694 464556561
952 628 304309248
123 96 710054173
817 928 678437787
987 170 467872511
644 818 389838981
926 486 352884578
527 838 543034319
932 823 61553838
491 945 822573543
472 437 833752451
223 968 317032199
859 787 763390732
363 517 672442857
726 953 669253319
30 538 944234446
392 427 785693383
679 187 869186517
738 496 519406261
393 845 991043463
46 368 897202529
729 794 241910413
172 177 126215733
970 979 693844871
956 955 658468237
89 668 35661236
552 672 319401515
804 859 184517396
880 954 448940440
556 394 251296428
484 642 514935036
792 950 907112781
289 375 239405061
132 917 103539844
837 823 21773550
467 732 172617061
472 227 844559846
906 774 979168621
806 422 423491850
562 519 580759745
692 778 351933405
701 558 3297294
367 318 864203395
934 365 654076688
654 714 931062494
817 969 70105644
872 518 536420650
659 406 841682739
237 29 642161942
490 865 64784246
805 763 432202285
946 117 757026382
251 342 509112526
875 366 874338831
915 665 674768022
187 517 595070533
731 282 531115985
986 860 666496192
193 810 73543577
641 772 557837264
867 169 353303732
230 161 786168388
930 921 702821107
985 537 815695861
831 912 43186461
483 329 287572335
903 762 5217906
633 431 732631794
973 55 250118735
796 844 437290965
847 233 674007261
674 4 617403289
968 741 468230310
284 478 419656026
444 245 703383986
694 805 391778381
969 425 53219815
132 523 615394547
220 285 679620748
570 506 553621654
308 691 301116193
906 303 556611260
74 249 247248033
148 994 625450678
944 986 43980694
625 788 21023736
949 671 131927500
441 495 786481287
116 949 493348176
947 693 149911115
979 504 72111950
682 525 265961747
820 630 912252855
959 462 865335570
913 408 880482773
761 568 222058210
843 993 965242274
100 163 393024703
993 943 34149622
992 723 756785285
63 104 464603847
686 999 192202773
896 894 38954765
137 118 469809559
963 426 654366303
322 417 322790182
665 567 417369360
667 548 796307502
759 176 115930350
939 869 884816974
651 95 58955166
223 95 643782203
769 866 96902439
196 812 740538121
355 817 134975740
944 363 313238584
797 899 493610451
114 735 520509883
219 191 465109284
758 814 392663801
695 688 862095264
19 497 723137989
124 280 324845130
283 330 534229790
371 865 458529479
160 436 226454310
60 834 253751371
98 471 379806314
852 652 58099800
693 494 517104216
916 582 82930090
303 752 416210450
450 800 410921568
953 775 436593200
356 183 840226262
399 756 1196408
954 157 805742298
362 577 743443404
711 612 708430664
975 504 680023455
891 233 877702021
555 560 251193416
706 489 14886494
965 432 285995090
513 763 789655581
990 766 774629805
515 840 379629455
171 715 53881869
483 524 297579787
710 253 681207868
501 599 15306821
425 792 842120708
496 290 332383324
994 834 9746999
348 407 535802347
226 567 702631674
711 172 474420818
993 986 941909966
602 640 814955738
98 776 515813018
495 85 896587774
886 383 170231974
392 866 457624148
403 149 571791608
616 523 60449613
671 302 610108204
798 934 247040331
919 335 53631
797 286 808782979
205 464 797034598
826 862 343969441
858 737 12237874
252 566 966182067
373 409 739837133
987 708 738902976
538 426 807678158
626 993 45209587
534 746 825706011
506 855 73016440
860 847 898206065
201 516 613740363
269 37 15996734
618 976 909759456
732 308 334449100
782 699 572406400
702 779 671004907
866 986 642612306
614 677 657659133
369 597 645759882
212 955 743691929
314 400 2216495
712 127 205059882
453 145 898383833
728 635 98425292
885 291 247393580
427 906 806152961
952 787 598710485
355 303 736620963
854 408 725788766
297 168 729896300
488 418 890908415
103 412 490034806
580 340 477968040
98 692 700502888
903 867 476971265
744 916 576013040
643 639 330613347
607 389 114619596
971 835 377211348
850 831 774143692
335 290 262758715
78 847 356165057
505 178 557742805
390 388 56964416
657 1 964961604
886 586 820447736
150 678 60618813
647 697 115273667
540 367 334391968
407 972 382876539
60 502 105386364
376 946 262778250
573 494 799164711
906 808 959210404
560 650 953424751
485 772 450708381
893 346 297220496
972 774 558495216
607 643 55955473
29 632 910762873
221 523 839393186
790 958 120823416
599 891 35502291
112 753 977778539
796 116 817313771
316 944 323954612
490 927 954498826
315 343 846042607
490 946 207476089
556 891 861307508
29 500 61253151
712 469 949587852
735 559 438623827
317 249 112553908
259 490 662983015
36 744 117056519
493 600 736486233
523 992 232537578
939 926 263711577
895 427 387208785
938 843 715705716
90 975 101519876
646 500 411375478
959 884 593200736
254 746 111236105
149 126 745761638
464 176 158422470
790 454 917641052
862 903 707253494
560 985 80760474
573 516 327306248
788 148 795940437
899 746 757747162
561 442 630955239
202 154 693086366
113 349 573856201
720 147 943605889
800 993 975278375
113 966 434811620
136 691 774304877
211 336 53547112
800 211 774538492
818 724 531696629
562 376 589951288
728 404 538178651
994 837 790813537
895 796 829075398
469 234 451783531
963 946 608511098
970 574 845846625
641 387 966792486
160 487 192252063
595 974 593911447
216 696 867716034
172 992 151483074
828 524 887742428
645 627 108787803
772 757 627443893
387 127 319806899
952 966 804675815
636 144 873803053
515 680 372627813
805 119 381940398
597 784 550727915
244 155 54499962
542 804 324849287
484 257 598368824
863 849 381738145
585 327 380875330
974 745 614978492
721 490 992644316
954 653 502701258
561 425 294405508
741 62 127850193
996 940 31228211
961 902 928234342
833 451 538139061
591 678 179558175
540 907 978500873
464 184 869526832
68 730 686095438
828 930 765222020
847 304 740043573
901 17 130960505
645 578 428040051
931 379 591274763
318 710 290417280
805 855 552276504
337 48 152852954
251 417 217782953
616 592 241226869
793 714 717958191
418 580 198179458
620 101 632433995
953 684 920365664
790 819 751759799
945 914 13019339
664 139 307079253
599 664 671276594
329 596 830125503
935 549 168007495
861 774 230551126
568 72 591035361
436 268 75452640
306 882 272557127
692 502 946239057
122 337 964342507
215 7 511370159
897 920 183423127
833 752 24811531
30 407 946428854
877 151 5096131
722 396 993744658
906 818 598627768
342 143 963578291
965 759 319699225
701 211 641460457
460 575 145400390
859 886 244150041
760 783 248622604
176 771 964910646
89 405 250682407
397 18 630766385
101 727 284256600
983 416 652361984
757 426 489814418
633 835 767283591
638 663 617743177
507 902 968663972
904 544 943061850
957 258 359420264
744 349 472321289
913 834 122362030
960 974 209003139
691 376 285978121
7 505 912814853
996 909 521139365
821 813 813964773
955 365 637023733
430 581 956510902
684 633 409878776
64 783 580439919
625 662 101562406
658 810 353422749
934 515 264438908
449 436 341750099
89 449 979374824
648 458 598110448
70 389 136206419
907 329 604370646
868 30 547690640
504 297 901362472
968 368 909150503
125 765 945753074
446 348 942592058
556 360 32555375
694 964 807523134
396 434 642049169
496 710 746157658
781 958 292180371
980 605 491620532
898 961 965274401
651 314 307330661
942 550 125755317
804 555 331889337
918 814 175540781
389 411 559049953
213 529 461589876
710 728 744953234
603 931 159471802
299 385 77986345
764 831 871363883
209 893 293454305
987 155 204396999
897 222 982008356
711 472 167650056
522 771 850169371
166 574 813554871
701 115 952058599
7 446 925344332
906 982 345368033
365 231 374564316
155 792 176178142
85 47 130946531
963 987 454770458
437 345 897279951
281 513 444725378
899 858 824000034
722 913 13011719
275 521 347565402
837 698 140795377
322 892 367949192
377 696 574126801
711 202 623464873
854 751 559420008
329 491 856261359
262 651 234572206
993 925 498659616
816 517 875090474
861 104 693105361
716 727 964957634
162 367 817970721
979 997 306594983
727 56 873313448
83 309 323721936
354 973 575261631
437 493 484918587
703 487 635659583
804 786 611690497
894 927 592772994
450 730 925330487
666 530 609716807
392 472 337893755
943 510 131778611
716 928 461935487
408 88 372633684
940 216 137165446
373 495 832980691
812 955 392135983
369 68 775798543
334 447 647616189
604 762 132782161
824 786 897369830
509 900 302657588
936 990 380375063
952 495 178050811
582 512 746332994
264 256 856665635
34 559 767787737
30 667 66148316
509 734 568031893
683 828 990580854
444 947 958157094
460 787 345818366
157 582 407809027
997 497 351233713
30 161 830113127
234 455 622762886
625 465 216578484
766 765 490063095
485 78 344016778
636 156 820632677
557 351 654321064
376 252 435964394
331 439 378690467
816 699 419019712
933 769 506235131
173 310 603313658
757 886 474045246
562 568 688734407
166 705 101014248
715 955 786759268
337 223 134385962
247 34 344743356
968 639 991222204
189 117 746071142
944 514 709151250
124 111 680701562
720 882 617536755
260 670 940895715
879 458 573898414
222 503 12589117
858 917 297594887
149 982 776334487
761 992 995055872
189 59 839639957
317 434 53855685
453 537 775479344
219 654 723329810
517 23 686625182
662 620 9110391
419 283 301557824
343 151 458601862
509 290 453690001
617 995 891328591
235 55 61075303
309 722 729091326
731 749 381806851
306 680 302056960
24 822 77871588
543 945 542971105
985 449 917947590
985 992 898962708
139 910 848753452
971 809 585806149
392 831 683264585
129 211 762228129
739 584 878254927
826 510 387821741
286 985 57723637
882 907 298004160
697 737 40571438
832 355 977630617
690 349 486924950
399 322 354216837
636 697 509095216
855 198 11890381
378 358 792527631
744 811 332528157
948 103 801114803
865 955 179660459
573 895 907549960
531 465 863478765
851 778 792057216
784 781 38816643
766 300 495553794
805 74 480361512
7 687 666866024
428 331 868755108
640 853 109989652
876 160 401180975
759 158 664990824
212 414 373653697
964 610 314654644
372 712 632771195
935 383 832553598
983 126 813496130
540 830 347026992
66 30 742731321
894 722 63750007
967 498 23023299
816 973 828383613
892 146 61339280
535 718 630090454
574 502 42853255
108 417 803376685
439 510 449288444
903 930 597588905
589 980 342661134
870 879 671329394
85 862 248886117
195 979 751440217
977 792 22652155
766 715 416354462
994 652 215976343
745 512 572950103
521 854 991455719
374 138 48051346
750 819 283929582
887 922 535219899
901 900 720868535
440 349 856441777
969 861 737152176
333 174 307741615
915 806 91962122
737 340 848738295
525 866 504093350
568 284 688772855
408 868 379214373
823 766 647978203
484 646 562859822
242 322 597218676
568 224 758727453
788 366 674809794
829 867 503097998
621 576 474688760
558 11 650699809
473 395 573818267
822 712 266478858
619 668 301779482
84 399 41012051
263 805 401437424
719 398 619499813
937 463 768833063
151 55 757518652
112 436 240452150
613 656 965039987
839 774 369740810
834 803 121402117
370 897 428990808
548 949 724093563
77 831 854228939
864 792 983846940
517 944 491761833
978 923 465463143
743 367 708049908
477 453 63556664
89 997 603413216
8 160 717335602
849 56 211680056
935 623 416163472
328 880 111924477
75 820 524713572
649 629 972776731
42 211 302841951
929 889 845105521
663 532 48411724
812 652 527684723
285 982 406174913
578 627 912957908
811 610 685121031
656 383 693596837
331 45 291677809
116 306 67154811
544 868 756577952
931 938 992015954
46 92 192711494
307 317 484961547
991 267 435340309
186 32 743464596
336 983 533344909
507 874 266761611
327 725 360544314
260 461 277682977
956 423 825327778
973 289 717240140
699 610 771014671
734 992 792769017
630 770 937864565
828 190 943147615
799 887 609323985
798 748 685874917
939 967 634402275
832 718 843749497
937 957 565313794
419 82 305107927
635 144 479280759
492 312 397849609
884 809 594333765
871 480 896209478
702 630 660102471
133 8 550764294
127 370 792619605
972 693 118327946
647 914 160214843
126 465 120003678
93 813 597153922
675 779 738608335
824 574 212798563
921 918 84970306
849 974 717553136
964 832 420733283
797 635 448452650
543 722 533752212
61 774 602158577
935 871 147794017
765 922 723653610
995 753 742690149
189 812 18696797
620 997 247460544
728 868 14500384
738 253 734149922
980 686 993352558
670 145 775982672
967 997 42959259
738 946 790800110
594 895 292470165
615 343 35524756
472 547 580231714
790 740 462231373
912 916 293218370
179 687 310944079
756 754 269081117
735 963 499647489
946 930 855746583
856 660 573149098
512 391 818520818
221 884 143888727
561 571 104753055
168 605 990879720
317 354 560000752
956 864 867749866
845 735 249515977
698 703 501325791
933 916 990551500
713 588 892189748
822 571 8008287
542 65 175061408
512 777 170323036
831 947 191732808
140 862 676257539
872 939 684107638
166 703 85728988
671 429 432932607
648 794 571646500
409 229 880330983
843 944 340267973
697 915 797257967
709 781 187769335
239 593 597414756
976 772 808623748
981 769 558155959
959 922 933669254
985 968 393551109
573 558 383088445
547 350 324330589
143 954 121991576
578 957 498850881
885 292 203577840
917 585 950548754
635 876 227541625
736 331 125627071
9 182 220456349
49 805 366574944
866 362 427760611
995 92 122931729
415 980 553240714
195 150 991323018
955 213 853958668
154 786 622075499
755 697 69197656
811 732 174891252
450 284 582141130
709 731 619154902
348 909 91014943
145 25 466574128
654 849 381766596
407 874 247019779
732 567 865006363
443 529 517965277
541 800 145238023
949 780 976590007
848 543 616471869
681 660 237431743
667 894 117355352
353 847 426538378
955 961 129898570
144 997 926303413
213 601 751900908
15 106 709375036
692 837 934805005
625 177 610218405
611 476 371598234
381 441 519317605
947 882 136234707
820 79 722798185
911 203 693133230
739 643 529973146
150 126 467120406
864 981 11113802
724 863 732247045
357 754 154544442
473 413 174136668
193 997 752109609
274 264 810402415
615 198 867222407
883 895 833032049
910 963 329125444
758 520 142685529
694 112 10837694
271 336 923343054
997 346 631941872
661 782 308680895
844 162 953666123
47 253 1648414
407 421 871865779
653 479 740770759
556 870 811326559
263 846 539717827
493 398 239734339
735 368 991052038
640 496 37754100
526 468 40204851
549 455 976292979
422 326 766301880
678 956 955275300
379 341 104185501
489 438 357218821
731 969 947144348
610 600 378129928
943 566 841506917
968 318 93538482
44 303 30894568
820 704 111230058
841 843 433729441
221 78 607556806
906 432 988552421
549 725 167217830
317 383 334282488
744 522 906636292
666 30 141805527
991 990 425073224
929 673 142653613
351 369 119753389
177 382 646846323
552 189 857843462
572 913 448158035
455 50 570524709
836 780 974789483
857 303 300228591
789 382 74891587
566 575 48925549
61 696 591324429
216 457 813500761
632 868 319561793
751 956 668193682
410 266 729376939
596 701 9995509
501 348 17254140
114 398 343651990
719 446 455206147
936 919 491706853
542 82 150828054
662 663 339190970
909 718 394623237
809 195 832265817
902 966 72366164
106 492 564196607
777 825 560686872
152 675 334059193
877 850 524766416
606 655 580176935
943 403 513494291
319 698 88544957
970 761 737225887
604 565 229871950
884 894 679965219
525 901 423412228
847 936 755060181
868 950 691992696
957 858 159692414
859 866 745351035
995 162 556065764
881 977 479250560
673 620 176762764
621 467 581984169
31 688 100700272
824 314 257434155
869 838 618976044
623 758 113245930
783 529 462933609
890 24 751596353
634 955 591714361
37 660 382011439
14 314 542877885
879 860 820620897
603 378 244445228
611 583 722318891
892 856 623846371
511 264 860003007
48 733 556608506
903 917 465486904
167 832 330422885
859 691 44261798
658 448 135839453
648 618 471982162
125 495 867671051
571 195 215075483
937 950 897481430
808 686 158402471
556 216 15286534
968 997 620489963
472 799 489133327
831 887 607556548
768 381 843567673
887 4 211987114
574 669 114789970
773 938 400818703
355 178 265189351
924 939 472158011
997 59 992460430
523 769 111309696
928 324 514320126
753 766 793565124
605 500 962282013
654 982 945482479
968 54 331715489
471 999 134544091
626 230 373011235
554 383 783900636
897 847 977038460
790 66 117463221
969 982 915607679
491 827 271607332
939 733 433158944
649 988 63781084
503 739 446753410
192 492 149726226
329 547 348814420
809 750 477430747
64 14 650741059
684 428 404341583
665 243 994876954
731 894 517957751
725 593 308876562
979 866 926835332
916 53 230606693
340 318 273209707
359 99 732406850
884 799 750256922
301 729 500313704
831 618 678131705
250 109 75985885
100 632 30584586
943 916 546544137
811 847 786628917
802 930 431957357
770 489 915862623
914 334 308933236
546 28 736688413
837 992 512659819
543 739 328998508
653 404 728923335
424 754 719754694
334 281 839561504
275 246 918501431
546 92 380845769
991 999 546184050
731 383 140915254
959 598 973477676
492 544 820492939
965 972 682612845
336 161 898459931
898 856 887798783
631 517 393880535
614 827 52671875
525 809 127159565
958 416 123850790
103 995 308301609
672 716 711166687
844 87 998243148
977 593 26520148
941 496 592080202
768 9 881632120
587 738 172484621
39 505 997043845
733 265 306954824
636 428 958590091
219 58 729535583
252 626 867149343
219 833 541610880
629 321 45449490
996 754 208011973
782 226 606658455
517 342 793876579
208 338 418508209
568 674 709400415
322 712 278703199
569 944 928086582
299 400 550101478
401 628 412678058
367 104 346148085
834 754 340897634
405 845 497843710
909 632 161709096
665 183 232237380
713 890 663638298
909 188 467535367
637 779 132981947
658 807 504116016
609 576 835093760
674 372 201452086
664 627 193917473
382 483 599393272
769 410 288809755
621 542 93778246
723 774 820854070
12 873 355117912
920 113 423985326
193 707 812037740
215 956 955695737
499 434 11155766
86 546 391132045
823 871 27127553
617 681 315902120
488 354 83841948
397 463 784562726
66 399 755228592
532 243 867536539
134 283 107923136
48 962 620045501
160 269 755279808
275 359 650952610
855 697 100712982
644 478 775180404
834 981 139283621
342 730 441030815
813 678 470859055
600 203 557482586
597 957 443688848
923 575 554915796
976 517 469213283
368 641 29695982
672 743 234738342
894 729 613974479
998 48 204246233
928 486 967412996
538 662 436238081
514 898 746452252
366 685 565664959
704 976 159417077
11 351 303337144
619 568 375824510
838 228 402296532
535 855 435801360
847 933 463557074
638 635 308709144
905 911 258938830
156 545 559128303
670 746 376271521
880 221 435587726
225 808 387817848
841 806 638964856
933 711 652141959
281 542 831877956
795 926 100967868
879 800 63550279
686 538 356567387
524 655 356170283
773 431 633402191
602 130 582698661
618 838 175184044
904 910 56482183
818 754 142122011
925 960 911839070
152 26 377149540
694 448 394954660
840 153 587312939
716 997 857865686
788 994 941091433
922 987 633452876
775 836 324431600
690 689 471546958
888 968 807608633
865 901 940407490
537 356 522395668
790 732 823728597
616 57 348644063
439 207 873315087
193 113 299240447
936 688 79208512
642 987 316446075
376 184 803801915
728 953 925218276
122 574 278495861
999 352 471922001
929 819 93137461
545 40 592613093
50 286 381386080
899 756 317661889
772 722 86269014
716 945 754467339
683 661 955985483
109 413 59946202
91 320 640234192
140 629 153183839
923 227 224177325
66 114 437827651
800 675 516681346
337 267 161665337
399 743 134279289
104 770 406584334
94 97 311269714
815 945 15566499
514 749 717158009
953 688 709646086
297 113 886789229
633 948 999499737
795 931 707261620
327 367 87600409
428 400 498837816
39 422 893438075
83 245 436406021
572 848 648724708
955 847 316945050
620 41 651788689
853 836 958402129
953 608 397029937
966 984 162564923
782 886 91259658
801 994 158407349
883 279 167074700
643 436 489461598
848 870 757334410
578 284 2012907
677 942 117333472
987 26 112354997
545 442 131257191
696 945 309400959
786 862 482914888
716 686 765350918
271 644 682308175
672 952 468432442
686 358 462043201
996 903 201526906
140 637 665916750
394 102 321563263
302 943 149556378
640 673 377066672
590 571 668420576
188 667 513787413
489 516 262618593
878 815 470558317
751 401 697748133
561 559 669767880
635 366 559658230
544 670 457072835
190 42 638921092
992 874 418427753
864 847 502150385
711 177 55693398
927 830 276315433
38 970 583632006
704 998 682746544
464 501 225370763
664 175 747377079
899 382 398223842
592 322 297787235
796 984 86919253
374 591 559720481
917 695 997594372
806 926 625873905
759 113 585567721
728 439 670282351
773 590 893921593
915 868 583714563
628 455 973843186
503 553 82639396
457 912 5462577
903 972 412781090
587 240 114274118
979 756 173187585
845 936 708509156
708 780 27202117
824 813 198669536
738 805 691044838
345 534 882690193
793 681 524630595
886 31 879398676
846 981 118084532
879 923 520774566
207 213 630940438
578 82 508641978
716 995 998198253
743 305 404262966
862 907 171180650
947 772 918785934
975 314 94546779
642 357 596057207
581 533 561576108
908 981 795177976
961 973 353709253
493 890 454682999
887 16 595376537
0 633 286518411
604 696 140855340
504 635 967378210
615 949 52463658
840 957 702625956
897 545 754380860
992 946 186208535
136 275 519029911
233 677 813758087
870 701 190680471
279 388 706494301
832 281 977099569
797 843 244035701
561 642 482548927
95 925 305693130
781 741 105912902
163 912 485683169
808 804 868483533
655 809 923825937
615 633 735379535
191 185 513695356
865 415 940238094
767 430 677237280
452 292 56243474
886 894 624464838
541 290 429210771
785 627 970752214
266 619 46515404
901 200 569800843
605 310 656170311
960 495 10619185
66 723 357119638
996 729 462418167
844 313 439394787
452 53 20109867
694 713 965552112
780 839 757494707
987 999 33909108
493 229 303411803
471 472 48043305
728 848 485188218
564 882 966672877
141 811 632438874
685 512 847468616
971 919 529392206
737 652 739994986
414 995 121886256
970 912 55470314
829 611 895407283
364 2 636571303
369 979 190493848
403 528 526722804
163 855 103715687
841 580 879798567
680 726 602347237
825 839 380203105
561 621 595145399
410 693 472938879
647 698 117500419
702 476 579021094
2 264 498202695
973 845 716204181
959 564 323975647
943 996 106578552
702 706 730348365
774 864 946704448
513 497 920700895
704 783 592166374
646 739 577587325
458 380 298164513
87 563 592172122
564 760 754917973
100 984 264014234
876 926 644754806
714 572 676064186
480 584 898291581
576 615 82020273
668 461 473922260
681 755 438393801
484 508 832933359
760 713 913821291
710 804 305610562
659 578 749363795
766 241 574857524
491 920 663842086
447 259 69707323
927 976 58584773
937 960 745400261
761 62 335920748
907 789 326255481
643 85 325455630
327 314 294267575
374 214 937318114
699 750 384467809
802 751 242886400
283 924 504633223
831 31 161140179
913 317 420003158
646 83 973818555
371 538 227439495
950 815 627977605
40 813 211461147
925 456 885681319
670 416 594067898
254 358 659961425
490 538 527118821
944 878 444967796
9 596 83167887
724 965 271347683
945 873 901490258
526 188 247973341
104 321 263255229
938 73 535397541
848 6 700072164
437 858 436004590
332 205 220958383
444 474 653991649
354 851 847868972
723 573 612087758
487 517 591051795
666 259 15085336
663 947 719968467
815 340 992400824
894 893 367185246
32 533 749059686
849 773 801603018
134 488 975076402
765 694 57034612
841 736 747816943
415 783 517207829
717 925 132139407
375 59 768405331
403 486 673596962
965 704 550764666
43 42 636173831
409 399 442538523
491 188 942128220
754 937 205312640
983 844 207404111
774 183 847340860
762 59 314669470
256 342 753973882
71 777 184787067
649 218 760494804
128 839 727234003
947 365 930859096
133 888 652832445
685 440 222884339
942 814 426935987
379 845 197282342
773 899 680987545
707 103 70606816
732 917 64899582
159 365 489635548
954 960 813446474
352 435 179485486
320 777 557811854
779 450 897598732
803 318 515393203
558 556 820272574
947 559 337336710
787 440 836196762
618 933 828760755
663 91 104266403
36 873 582954363
637 437 358118524
882 230 418591440
460 374 551690600
419 976 684707712
863 302 794802834
323 902 287195739
326 286 11850468
736 633 628361930
902 216 475300037
826 950 197499354
561 935 30206611
164 163 286295359
26 405 738984725
866 235 394524284
902 906 661078143
94 249 148008592
204 607 414047734
744 812 975068151
88 289 459631454
877 561 520483476
664 496 478941544
191 441 181054201
68 881 123387455
999 199 471434746
982 441 531485625
240 800 284146243
599 708 989034453
324 609 225548244
680 656 421776683
811 638 179039372
742 463 815196047
807 595 339015714
912 732 493250091
534 757 348907195
925 566 995359944
281 546 973077416
448 927 460129348
984 942 367694217
35 375 104710991
439 842 786416384
700 932 811803149
903 283 703069694
685 732 187150015
431 873 64274505
644 416 523744007
989 520 8106336
785 890 688483225
354 667 438902197
907 803 290360997
38 614 165153229
386 345 86849004
178 5 981570789
412 68 395407635
859 809 38028548
332 563 956360385
758 943 420771353
500 788 917061858
636 589 869923719
397 564 955467672
983 931 521116448
482 902 826867876
550 153 146296291
394 319 877492664
839 216 390415115
977 50 190793729
767 329 115216118
465 796 744057583
744 854 397165974
988 982 423096173
793 193 922445102
807 844 700909769
705 592 646220073
374 155 973406894
826 772 442241966
899 178 940596523
364 737 295257864
525 731 465716703
443 766 261777088
450 598 214710483
576 886 415838809
12 302 182242620
356 748 680484800
567 533 250363922
184 145 877267735
786 164 980837678
785 273 339705975
189 123 65501449
645 820 276359689
582 466 518084183
286 518 990228354
950 776 318134592
890 471 669615918
593 589 254467481
964 931 924338513
623 795 883445534
16 124 578591510
780 880 188786047
734 862 338490897
338 210 680793053
77 146 809933306
515 256 636686798
528 669 596968278
347 880 630024517
797 810 216116774
475 598 910287858
26 887 769254591
910 582 772539769
995 283 539139887
411 456 222656235
397 707 564826331
906 556 685192958
588 492 568747937
737 613 249165060
897 607 822431934
294 789 876957054
584 756 61840767
879 687 125400654
881 89 718712589
400 938 505062162
7 492 80304989
730 571 496113849
580 621 849023674
884 979 891198339
201 623 265309279
919 886 63825870
846 162 204612614
985 873 763648848
162 300 844140634
480 157 891166793
108 550 599631706
312 800 484634435
878 172 802892105
288 276 466852661
230 733 921072366
73 502 701756409
36 514 82870055
905 214 934059710
855 916 573982630
849 517 129826207
832 396 614849917
855 923 78219164
19 921 398783347
380 218 648379172
957 861 169725756
595 298 776929161
989 914 624638913
166 53 243124129
853 863 226747133
880 734 418971281
364 424 65048716
242 628 911819971
892 838 5057726
150 890 656051228
668 341 855343819
408 656 21674823
877 760 968542196
653 906 925392820
225 297 21154352
910 740 472625894
781 728 493630749
113 843 474570727
993 983 562519398
505 965 134703038
879 311 808638627
745 913 624170886
501 175 344180801
747 982 584039790
936 134 715255293
569 546 296509126
508 802 508150435
943 683 26720819
562 783 879634956
523 391 639707521
272 481 786630019
642 605 808975829
574 297 925384648
104 727 837481304
435 586 398216233
121 149 336959401
835 255 812358750
778 262 754744002
257 583 47403253
945 960 123597913
327 629 289794051
987 363 777402054
609 917 219930370
623 946 50400096
769 855 154658175
521 145 419099766
82 526 10052097
670 799 551995802
952 840 213150396
666 822 314910935
503 648 965215368
605 132 219896537
981 906 583832824
509 771 999638401
385 630 507284445
285 718 877312419
441 138 776808434
503 975 363955079
501 671 727038073
485 695 604564093
464 238 234689105
738 65 972034286
122 422 965162327
113 849 469239331
680 981 452606467
925 980 534755174
245 962 829444176
839 625 409727482
628 703 836730745
744 524 15850936
730 792 959264119
535 135 428162622
605 711 839916843
994 695 722605354
640 858 543451431
838 863 565190584
376 810 231280633
662 674 455969860
462 431 603677163
898 801 907392329
697 662 426320738
648 802 991548304
263 949 983834913
333 728 766507672
949 958 20115830
632 861 45030453
226 929 62120654
37 199 771977204
669 701 655664309
771 718 193688816
980 835 159757186
994 386 506774729
619 550 468964492
119 459 658985169
902 258 508506963
913 37 253005036
271 867 221305170
900 492 552526739
929 389 847917747
305 406 584222857
611 281 924911530
824 875 449079148
897 888 243570856
747 922 388901555
579 651 283615645
621 847 2469381
384 228 339231649
818 701 591864833
291 546 510088400
972 480 714418378
