500 10000
489 465 66649751
457 196 259465790
34 490 73726090
25 63 315047558
29 493 115220921
320 489 299717223
351 165 858522754
499 482 918779060
442 251 79492260
37 158 551244
224 391 80465977
133 106 921119778
417 313 989902331
262 173 144821052
497 471 65729803
189 3 109309684
61 149 196120371
481 31 999080408
473 327 598513339
287 229 398558138
87 335 645729215
183 289 237633487
349 478 176186268
435 423 940150977
422 226 509855186
55 170 173542782
378 262 776854617
378 366 249760061
327 291 204347881
77 337 381942361
399 403 103506558
133 25 240408940
448 495 209298101
449 354 991663269
128 465 57002478
313 132 650384178
291 353 670978868
477 449 736264192
0 479 674023607
485 349 263201392
482 261 528613157
236 300 10263606
488 481 622787608
451 346 788168848
401 425 338272513
472 493 649000511
236 479 399767183
9 389 210422446
212 453 735711960
219 225 815604995
177 332 608039256
284 297 171144938
248 249 442177445
489 410 830857012
230 234 177915656
236 149 873374689
33 447 225126413
472 499 787189698
299 189 841101725
134 114 941793260
465 316 846549075
423 114 264955594
448 343 989201737
433 182 846119854
251 302 985750214
440 499 544426994
161 373 34912839
270 463 919561739
438 365 613998338
174 427 633344871
186 272 506577276
451 380 221416518
470 429 232648219
489 399 572285023
403 354 989619029
490 358 117450190
341 430 730621019
1 122 195824274
108 186 433072698
129 483 264855968
353 446 861269517
156 136 541425780
431 402 382701695
469 312 503412808
385 476 381112109
382 338 477993556
457 273 448911048
92 72 79688891
404 322 301382698
274 18 780424929
278 345 545585377
483 452 840529390
489 461 705275144
164 330 444333858
360 354 537047708
452 434 14873428
121 93 118079097
72 418 726788207
183 319 705170851
418 3 32920587
57 188 2434841
322 149 662133536
112 456 633865385
108 423 305536610
242 241 376933249
488 461 255064359
362 365 129715302
381 464 703323346
478 420 755607249
262 225 923443419
408 183 987210232
426 77 225932124
424 481 394176072
67 282 251160763
178 6 32210343
425 456 848399814
180 101 21966566
30 77 384615160
400 237 301861480
368 103 379651523
464 419 308847047
129 248 42757157
7 162 551037126
491 486 718889498
499 494 702843920
439 438 246436916
411 118 449251453
340 344 551599325
10 327 715939229
471 469 532221227
491 494 676182986
78 174 982396317
253 258 876339854
353 389 80426266
477 484 789261321
491 490 165057840
277 82 120405618
214 100 143618035
235 450 872461044
310 440 61243816
326 276 915649732
295 366 257118181
254 307 636122835
398 279 500569624
1 269 205441921
421 321 730677536
420 263 99931250
208 139 272819359
495 447 521199734
78 142 769906456
68 374 561515697
492 426 849035818
312 374 255994782
371 190 403726997
141 131 814995829
298 3 224734356
422 356 632925270
459 439 488214199
208 108 55384600
192 490 711063213
243 401 498784737
29 314 173847824
53 366 42674488
259 34 124991254
49 120 778713193
73 162 330554324
36 446 243228288
439 466 246323750
491 441 839207545
285 141 382644983
478 473 153857836
412 180 294676293
407 414 142664290
347 439 305344706
211 199 116405413
497 485 307742200
388 460 838529712
360 274 613491901
34 244 836081044
306 230 161114443
105 227 744387539
204 273 188061794
395 371 701770817
110 443 860537238
499 177 707998561
6 153 861758333
302 26 110882371
428 252 826286642
113 378 18495107
354 463 969266646
3 76 240215915
441 268 218018406
369 429 492355615
271 183 809290979
492 425 172257306
415 97 811674038
139 201 463352725
175 97 550711200
419 178 996131047
223 6 542934512
368 27 700100439
102 204 207297651
463 196 532753557
482 455 808379290
119 355 807264581
496 454 877115763
348 81 254343353
118 186 418022818
54 269 553827061
180 81 600594715
376 317 112985897
63 351 775534772
62 280 545496414
495 190 790804548
176 246 885135665
146 407 333749867
489 463 691576851
165 201 651190314
372 275 759947031
151 272 582279737
125 396 439209848
429 216 456571444
75 491 67242205
369 252 343961819
194 420 888787117
399 451 225035204
348 355 817488991
306 498 715629971
444 480 783522727
420 490 54652779
7 271 604022042
91 98 479050512
270 191 324956022
492 363 845988695
477 471 22754922
224 141 290417161
497 453 595502944
307 206 967865100
330 156 185206729
266 201 348818120
231 383 529149868
252 302 915111945
220 350 566383479
3 230 947994597
354 487 975364026
296 413 761046449
85 460 738634080
335 496 607694082
22 217 910183965
75 435 217784418
294 417 734970334
123 168 430552288
355 447 384324609
1 60 889410386
230 29 850985502
8 209 828039455
300 15 242249200
345 269 726393069
379 477 707839838
183 236 734805333
229 77 234071549
188 218 738594934
223 355 774843348
302 393 22640893
224 302 421999836
95 323 884031700
446 291 423882755
151 260 701867397
390 420 838848050
400 293 911645469
179 478 569403626
56 373 321223147
450 448 332861951
379 197 919661096
476 465 238784033
426 91 120956384
346 490 405192459
342 253 978899133
3 93 962259232
219 400 872350884
414 245 706393779
70 416 945741525
259 470 407366241
237 395 203190455
236 345 77373797
329 326 5252949
200 401 478204591
356 418 897546049
9 272 935839853
163 384 338312439
359 496 393064384
480 496 48222300
100 66 610954604
365 470 162968955
153 149 837878628
411 198 823736162
421 410 110655112
486 492 552657006
410 371 353864973
479 484 831701718
154 94 934534753
340 182 246586323
346 493 677485512
163 349 427241060
387 467 830278408
291 248 539928357
493 464 142790963
216 196 153288009
444 262 697838896
342 268 96482393
467 464 226096089
406 446 810454861
294 345 271316607
433 38 324325429
419 429 95971669
84 106 258615751
470 198 918382356
389 364 221673801
83 117 29207069
456 390 97890899
335 463 76613490
467 486 327836454
295 372 689126088
220 68 518082687
294 42 763838301
365 300 936412816
488 346 262084823
477 490 330273937
77 16 455400233
73 395 103438750
308 103 47369000
424 449 176587491
482 392 944302471
62 402 807117609
331 433 217512205
472 463 254334686
270 377 754824747
496 447 458247526
293 181 499849900
432 460 721162137
450 408 132292919
340 388 434993633
374 216 729446463
494 498 203578839
206 220 592841886
280 408 782097228
462 327 491845082
275 437 992317810
240 169 984530925
121 276 657096297
70 55 392998319
296 234 525399623
439 499 390886982
451 453 238259187
480 474 440702348
262 25 430626083
439 452 731655621
466 449 850373109
474 499 380741979
272 100 182795084
131 437 554414581
356 127 85800247
124 59 325198061
491 430 54461129
436 285 911427111
332 243 51716636
187 334 229143971
469 428 670783393
459 445 744101309
486 488 891764224
488 387 786215530
219 237 913538324
84 172 840330708
379 305 590274557
170 388 188754900
248 496 729948560
382 108 416968949
481 378 852236465
393 260 111811655
319 475 994910682
55 240 847311430
360 454 628486060
444 392 778940629
494 484 969199065
397 420 462579176
177 340 346172934
244 452 518167708
285 187 811289369
47 64 672654324
450 475 719487313
391 453 618102764
422 159 549414849
123 457 672182976
146 409 222524138
490 354 516830379
233 498 790737677
116 213 341358340
33 260 311772843
370 444 924591594
155 436 450666357
444 424 436557549
450 409 412459677
183 451 801253626
315 425 349050106
17 409 987391408
246 497 479417362
201 124 326871190
468 492 34753411
345 389 849333752
390 100 110682650
180 28 417441389
202 127 200571513
483 416 580541266
383 196 107923918
162 350 842911774
469 5 641068461
128 441 862283818
408 301 531450155
248 378 592658222
395 419 371029067
4 444 5317733
422 349 599410781
392 374 164755954
457 463 28768030
497 385 7290906
448 358 289423449
27 409 716278954
150 210 506003378
372 397 394856682
307 240 103121904
476 51 826584813
155 233 286491077
19 248 231241125
460 472 398098826
315 393 890988817
83 245 234877285
78 193 739166987
469 472 483365801
492 461 17531018
475 491 916047929
288 60 393998748
302 246 164480999
239 398 998987210
416 481 169834795
367 374 691492826
498 222 909614180
473 320 405699012
163 438 957683052
123 66 171873599
460 487 150840053
487 428 915579210
313 430 817461958
294 19 696076060
279 180 98530865
464 451 527535523
256 221 19577953
373 436 617724649
245 361 399131783
368 100 332974309
90 460 742097489
392 428 12106204
333 429 797838729
268 265 119509840
41 352 753919322
391 118 873338168
419 461 104282865
207 461 682597162
313 441 282463906
476 456 3458295
92 348 784623127
174 285 136158224
477 415 820809161
147 449 306815673
53 126 217786796
13 499 603019588
416 433 349521231
177 204 30178667
489 222 274554331
268 103 318918571
413 137 378331696
458 455 532377643
273 156 43240149
152 229 161446218
286 322 762443395
418 340 997901433
328 346 347316033
423 34 371939204
444 153 580000154
18 91 553754373
191 471 988545629
493 482 466496266
44 392 640712205
18 54 239314577
99 74 861485648
158 220 324103662
193 141 119084581
304 422 835126749
157 99 985882671
399 382 147100263
261 414 936225289
300 139 582554833
63 324 766496393
355 400 794593830
151 117 462709111
114 274 992283
81 269 618488760
112 143 121142077
168 276 336210958
317 94 400102099
481 449 707203945
132 327 972716900
458 257 176503291
338 286 487254250
59 77 689074215
485 467 460816017
329 265 682459797
393 262 870965205
69 7 46686620
423 215 888091314
434 406 387751127
469 390 461621948
66 445 123491020
379 376 808967792
220 45 572436135
198 62 721888962
2 420 268230046
450 469 700738059
323 138 840337175
489 458 139833166
102 231 773737746
72 169 104210444
193 56 160734588
385 263 604726444
301 309 492192269
306 473 732248377
417 471 578145934
284 435 156413436
440 384 626210670
492 440 158457415
497 268 137158218
190 214 246781547
119 105 300956237
342 258 977434662
438 399 568907177
489 444 992057058
287 466 957326320
496 170 101765732
314 252 804421138
432 59 610755513
269 389 12290794
294 317 538373553
482 470 865314231
224 344 207564753
484 481 64639045
390 451 184125497
283 326 597026411
369 342 403650162
476 411 727110995
381 159 710275396
274 324 813148041
205 229 207608484
304 475 927724753
304 239 150934074
404 343 642827358
382 270 915340642
102 163 214791209
58 128 703161260
325 433 264956874
279 144 119058392
473 463 642806416
454 498 498917861
300 427 741534729
419 405 688187286
484 497 224238218
427 1 955779462
99 69 465843504
83 234 13045053
191 43 584753072
369 480 336893201
462 471 226417092
319 90 230636211
495 315 861383640
449 400 766934761
473 193 409148533
295 409 222508142
455 322 272602093
457 295 712552359
215 268 247075342
270 342 710799045
468 410 466567792
460 304 954433034
429 493 589973523
269 194 101495744
454 381 87754603
59 359 585927508
101 97 742705058
289 460 828598894
232 184 237200821
416 459 414674903
143 359 196323025
404 339 992362280
111 153 344344226
119 142 917084761
37 190 548551039
447 205 159761311
344 126 311500643
421 3 436498074
222 128 674386190
222 391 54903543
11 469 996413764
7 15 910558506
447 194 528457696
491 497 147881801
449 444 428389323
477 279 934280916
41 470 466679187
426 9 433625708
239 200 894980424
433 80 185391794
420 400 311745058
486 498 885719611
407 466 269002198
351 307 236278589
142 401 536919356
344 368 742511012
272 463 177632865
440 421 634414735
343 397 232816613
407 141 90092875
487 437 440974934
39 356 218823685
389 357 517241833
320 373 887483964
331 308 29094965
450 209 295336687
407 270 388144683
334 108 673304424
180 143 760550023
14 54 202951742
478 448 62377530
481 493 960294296
426 490 121193399
51 126 132970496
466 20 203213603
231 479 301918521
223 317 545287144
282 361 629612652
321 87 468321080
265 139 193833595
473 457 771682700
93 138 659707900
235 340 274163967
332 320 533951582
425 408 367421833
220 330 932099979
378 408 302245626
37 374 705061242
31 246 998827130
488 383 987336180
346 367 910424395
180 112 44155659
63 115 765275889
460 474 64934582
14 143 36319946
460 490 688779754
18 175 160257470
197 268 745530891
426 389 450406261
62 498 209195689
331 367 584267267
283 376 493886336
213 248 20162316
343 251 528296198
350 467 887201332
436 449 906692684
452 371 4846931
379 116 2588485
103 298 971881778
348 395 894091155
192 449 683983109
235 32 388291513
161 3 24707969
142 492 178214425
454 391 682248726
98 4 317951496
467 406 481661244
435 484 970916930
414 99 706733016
402 385 549226304
498 340 236855946
235 496 480410165
410 353 587273244
154 309 985298968
253 69 35080804
465 126 558756839
137 159 560038751
159 85 646250048
429 426 259244034
427 426 875871952
274 349 364243306
475 172 780477607
199 381 540817352
116 472 577331801
44 15 591036667
284 470 719322140
487 486 902325983
202 296 730016865
498 495 548870549
74 105 965304990
291 385 877043570
435 453 405329635
350 449 334000659
82 34 640282545
91 26 895935565
314 484 650332808
47 221 599463295
218 314 816057217
280 112 941428392
424 419 965074163
434 364 896617133
107 148 745168376
447 159 48875053
302 490 44479302
290 203 466656932
124 177 819038012
326 325 694494901
490 56 659178543
120 129 569547578
30 246 933464073
157 493 612804449
400 214 119643512
104 234 827350609
437 9 506043844
231 189 614150037
415 237 772563183
119 314 732192740
240 243 462037089
112 228 368983233
251 142 253623275
356 441 948716965
11 290 957252065
126 276 178246141
410 498 523067091
412 437 262974216
478 236 708434521
496 467 920515287
445 119 994526228
71 67 321506591
364 254 64851749
204 482 886655708
233 475 56262537
482 350 72904256
266 92 257518633
225 329 2332553
320 372 381017604
374 395 289493525
482 486 243297942
444 360 681592139
460 23 957130950
181 144 32506773
489 368 284219324
499 480 858304329
199 377 383498779
452 487 860828222
361 341 389275110
259 22 544291481
431 247 819251257
170 245 101046525
480 481 774980409
475 98 991674602
356 156 143865483
498 297 130198190
372 0 799850865
433 341 11943091
213 268 749231456
432 466 24073040
396 494 373595997
389 347 210436715
432 372 180857544
83 59 172785400
167 27 581671932
294 259 47527265
415 252 334716227
488 465 5768399
402 119 45236965
112 113 102015227
397 433 88535717
237 271 43726944
435 384 888072318
250 350 141267576
208 145 466313030
366 487 866719969
452 269 324804861
33 239 884572498
358 189 410050079
485 223 843046419
368 257 222435721
457 278 843821273
207 288 829636584
296 325 272880767
208 232 457358710
400 342 297976427
407 378 687694720
442 301 308554873
492 456 991712070
375 287 353899616
456 30 722116630
358 128 258619768
137 169 279667063
205 54 749561074
71 46 102233403
230 302 572039107
456 24 64968802
475 208 238610814
458 401 150094529
184 28 973268233
72 457 593001420
61 209 875932626
262 330 114646696
307 104 855593798
453 39 578007415
321 374 167184645
198 33 558065188
378 385 511883943
411 474 827401734
23 327 922169370
27 479 735110741
318 393 441822366
63 125 546183902
156 459 953140147
293 384 499100322
364 363 133790660
196 345 965077683
260 213 997766667
482 57 15953003
421 356 378139867
195 100 259899526
475 454 492886521
258 259 19329832
414 132 201072360
321 39 44421071
168 165 853045396
474 433 159268600
360 280 385112423
219 375 161292689
55 387 775159960
306 499 989603616
318 121 944924421
277 340 929002485
206 382 599256595
268 106 849723790
429 324 456028841
273 478 408997033
489 229 475695181
299 91 718178731
80 366 558848183
443 408 996887170
420 138 551252991
207 434 557297459
345 457 571194765
54 103 949962336
483 131 612509050
38 457 466832798
66 470 273330320
366 294 805421968
368 496 622646624
325 131 172716084
213 190 889391458
306 372 202504299
463 200 887991011
253 411 507278040
265 58 450330315
331 456 557283324
237 306 765388274
20 13 487861143
356 176 350893255
416 101 285735397
375 201 777145718
441 398 609299997
456 233 150424521
268 247 291540103
458 486 973628059
230 179 775172669
385 252 304329957
75 492 157722868
316 171 872433686
222 218 47786982
418 211 336836990
229 202 904539982
354 352 760584420
299 262 974571617
445 431 967242128
87 242 992221182
296 408 319908020
443 218 605572121
269 494 499908629
334 339 471155817
108 293 496575396
78 135 368367653
406 395 918477511
214 210 208317050
409 302 805994405
228 382 614826757
241 1 432686582
478 367 960912239
17 113 948554318
315 486 564907863
401 3 690269367
73 391 538010910
374 38 887877627
294 351 584067617
488 232 420384113
436 454 117310310
455 106 733647866
465 49 800323469
426 456 942419268
389 298 901456424
494 387 211197649
217 474 511933936
31 71 2248332
333 437 386952142
491 419 985001696
279 298 482836919
7 371 301879712
404 491 60950635
45 359 554206112
248 417 565479171
499 368 378442019
477 45 263596130
98 349 681285206
64 174 66099821
84 458 722674129
338 477 222174358
324 461 737162792
172 240 342635561
334 319 383649385
485 162 354228281
278 162 433480490
115 99 458513245
301 113 879023067
391 450 933946213
353 326 963800076
230 260 697109067
385 274 486249869
474 471 714969131
108 234 616310201
454 453 996453985
286 436 508782227
385 221 137531905
199 83 173957402
470 177 156087697
374 179 18096098
310 238 602062264
110 458 555230480
393 418 792736516
442 416 262530226
337 372 464352886
473 434 247516198
392 484 773161243
124 134 997040017
436 424 609475788
294 171 850306340
59 419 860118511
379 440 574352469
499 495 208572743
296 217 252010191
394 339 382662197
370 158 620364517
464 193 865109079
254 460 592073303
66 251 754248676
9 162 704368611
476 174 890816813
49 156 356585918
352 377 677325165
334 223 905919049
475 378 842981544
172 46 492901688
430 261 750717285
296 336 979539865
100 443 583792030
48 460 873092578
460 230 783932909
376 116 298992146
445 283 308131202
399 137 969976197
303 287 771693671
141 119 334837099
218 372 35574868
273 411 338408836
162 246 797905768
72 330 947104082
4 19 989239101
15 38 268067577
15 458 344579140
496 336 765437960
210 84 641298160
340 261 317506687
333 198 335460504
301 344 912794114
497 488 23541888
129 136 944945952
277 221 245560223
200 286 486049010
377 440 134590439
306 419 224719239
122 271 172816279
480 470 566045310
491 421 940111097
299 417 253671176
236 351 446779938
437 387 619690013
345 395 989372537
384 347 921353469
370 393 461458434
408 481 971958984
191 2 86011721
440 278 695174246
489 486 564910821
171 426 900879081
187 410 156580759
484 480 760265078
383 227 7594563
138 335 446821841
148 331 269133615
268 254 172246670
303 72 506097019
401 328 597351721
83 227 753850909
166 485 114115559
230 421 103347249
248 214 657203593
368 116 771141821
298 421 923911542
190 370 443874958
410 488 982294540
431 393 654889456
427 76 764621270
279 281 327674302
280 224 860905453
375 199 2731787
429 305 632641190
369 116 665464651
314 72 478100021
109 336 756751771
164 22 643881214
415 480 982258447
354 448 532170554
14 200 387581364
494 272 705157019
305 253 647382579
98 149 233416753
437 263 229955575
261 190 242811371
450 484 170701459
493 147 127616126
471 306 228769972
251 315 674893558
496 16 85917267
173 391 523081953
275 277 227236654
396 391 883228644
305 183 217432489
245 359 593115072
476 477 166157722
288 142 8366037
57 95 166828248
43 288 148899881
303 110 467213300
344 265 835277492
499 178 355764456
139 99 195107389
495 479 722950235
77 293 174296074
164 466 414663856
23 13 546422999
230 62 803054299
279 318 171149971
304 80 875829653
83 4 484462716
351 373 858856221
421 472 839267464
458 331 338443109
290 403 127998666
398 322 826124208
473 437 437916015
455 415 979959739
305 201 750056698
273 366 127895481
104 292 63844562
435 461 547631341
490 487 761553209
86 410 689508844
469 440 732460152
355 426 814018582
452 450 95801704
436 480 766352117
479 480 904738363
412 496 874240260
456 13 371824391
416 328 52506271
400 179 654603371
201 200 228336085
447 499 950133632
454 464 329190532
395 172 827101256
179 377 190796067
163 444 825847829
495 110 485711022
128 115 724875770
414 479 260285359
484 378 420150836
321 430 757987641
326 465 105636690
389 300 259343822
496 348 465354834
491 484 645539626
49 184 788930550
192 486 675390219
488 494 627231765
460 241 680596808
414 470 895907919
382 101 697095975
251 456 793500747
491 432 704015796
231 455 620836937
45 495 120999438
211 382 880512297
196 401 8755692
134 49 854744703
189 482 529962870
463 409 801747725
498 181 461469173
335 351 366637123
194 413 444374772
433 221 775541629
235 209 357803300
465 35 283033335
46 29 826413138
497 492 815664110
445 389 466663064
111 365 189040434
298 293 555399925
355 345 840322617
447 325 22367293
470 473 918975887
331 279 575238439
210 352 513994796
32 148 992987874
468 459 206169894
12 339 374853943
446 453 108149891
301 421 800998097
45 133 504077705
192 221 392144486
196 52 566700172
170 1 731515132
438 142 167098387
169 460 946179339
202 132 331981722
410 349 410591153
412 488 670721169
333 473 258056678
323 328 600321111
335 158 53815984
263 425 496260636
97 301 2873819
109 271 475872035
199 337 97835968
126 94 793203810
145 273 74179574
497 499 9124436
189 294 782128698
445 326 493271636
26 214 987353148
373 49 587373816
430 473 430296487
289 243 363771712
27 318 293544728
274 279 526628699
245 144 415674273
171 87 48900319
168 62 15975245
401 113 525181859
447 298 86436181
466 456 72614554
140 186 519666714
340 28 969850587
405 489 958025919
380 402 942668679
341 479 878940118
16 323 823224464
328 327 544403481
328 230 410431873
405 456 660162211
89 177 50678992
464 246 805408498
9 60 768496474
391 465 941935777
26 98 422489829
36 372 480817673
486 494 471222811
440 16 5727828
132 357 550145477
158 273 15138282
383 479 551559810
131 356 986510659
319 163 443626186
182 324 496560295
333 377 442131629
303 491 848367701
313 299 627194179
331 275 749591059
342 382 896492416
392 247 261361019
78 362 953156373
306 97 474462895
217 479 271240840
110 153 146635611
203 234 397123550
88 159 28272543
363 404 305206341
114 80 651108295
242 329 602027807
373 395 690667710
489 400 455538550
256 283 168279689
339 294 848903550
39 235 722508592
481 450 295245702
41 429 604683247
430 396 180350126
378 410 858793096
228 403 410811173
178 475 377099819
220 418 507532807
111 354 601322320
12 351 975952423
300 106 204883977
257 335 416992187
375 311 792469133
478 345 391738754
114 476 789496698
274 15 179541493
74 387 833546923
205 148 777879661
209 136 359155194
148 330 750233089
410 460 873439723
221 360 202787882
24 142 554561180
186 367 429771165
315 259 429798941
162 414 754357939
244 217 412475248
259 121 393237610
373 174 56875990
7 366 456971217
413 404 520731364
106 15 702434031
453 455 237128626
431 478 79467731
486 362 776083496
158 105 833930078
328 221 242886233
269 418 630215587
407 417 525771644
494 368 52216650
126 212 844419749
473 485 69129746
471 484 209033329
467 469 896062932
330 498 257671426
368 450 271331061
272 216 238048902
344 485 326678809
162 324 912396838
334 244 112857372
357 62 672485470
488 456 960130699
459 449 140550256
318 239 550937479
421 377 967010647
181 67 700162013
6 301 827924518
440 483 353398849
331 421 938508106
276 462 446892667
364 418 102691759
229 310 879405326
395 334 731360825
401 295 610461816
188 59 240861339
435 440 954259198
269 258 132347612
56 302 937389756
307 241 652179712
212 0 230821547
293 195 119893917
439 402 849877547
148 209 562926702
322 260 121055811
299 310 682232606
283 312 349650353
355 280 774869310
239 376 96933287
16 314 425328551
259 388 964830779
111 242 468157142
487 323 30105068
140 185 724615671
93 419 672373300
307 1 701023161
223 424 476713656
422 334 658257794
200 107 419959994
173 328 32952227
425 345 182835945
398 408 829522929
335 441 792011324
448 491 995881567
276 415 514854797
11 347 265835632
458 192 736295433
172 16 470078864
451 96 987895323
478 20 935122953
51 198 618329621
457 217 576688718
453 440 625794733
60 199 977787168
325 334 735980876
270 187 479733819
461 480 367040052
373 321 634249058
466 377 955023774
497 455 51094518
290 57 919619600
394 456 70104641
28 300 88052466
465 396 394102966
108 314 317399822
492 434 71784892
367 311 270060457
363 224 333008771
366 483 737962701
361 217 33285510
192 284 998184088
221 299 650589039
494 72 420444532
156 83 241525753
131 118 556725035
421 402 210892544
393 159 32381608
272 148 717160199
371 416 208384172
211 253 880551955
326 32 761471135
152 371 903307198
400 229 308731114
203 195 326330203
369 289 898243535
76 469 558549073
473 99 122640996
106 258 790402367
489 475 108485448
311 63 90152211
462 182 687099027
126 70 500544669
447 393 849543367
188 203 657773572
144 34 272211791
248 2 13188184
219 280 290540834
369 190 349771126
429 438 153413693
484 238 301709279
0 185 683826528
385 142 84031855
488 438 1925727
7 305 463059300
128 55 591518211
218 296 499515581
261 76 937564739
22 308 405161486
83 414 625206889
480 466 970585948
486 317 521180122
237 266 20435886
319 353 594435452
332 35 445616367
347 274 978666058
67 289 819924784
221 320 165631892
216 441 599701539
48 86 527042703
406 412 2415542
323 383 337674205
54 177 303420375
267 352 317980449
445 337 855016451
421 398 228046976
409 339 821099500
238 373 312308927
458 371 533879464
244 365 549536009
72 54 956430325
416 350 377218219
161 486 116891977
346 478 436821437
251 269 103622729
491 296 604684019
279 361 697136816
244 270 898264519
50 483 955206558
197 447 469456433
314 255 27306798
302 469 734699282
6 28 962555700
171 82 98318358
469 495 919138081
331 393 256300861
236 47 683979232
370 311 507685900
83 370 440179792
487 498 726986653
360 331 36642229
402 479 234532985
408 483 741573018
272 93 438525569
151 450 660843756
336 283 497688988
159 11 807976339
422 300 47653769
436 423 767588560
141 340 83617698
178 325 615826755
274 229 982025629
488 499 993043333
311 444 421809688
329 475 501538051
393 410 436779925
18 492 261993968
46 184 347248790
430 465 462208635
251 419 386839440
290 367 678377163
265 240 144258715
487 497 123858335
324 311 35655989
210 358 325785035
361 395 99268351
361 306 554936595
458 436 302834260
152 242 911952499
385 10 775926091
97 322 767425470
371 187 847214118
413 66 40497844
373 365 815557726
129 48 361545666
482 494 908476099
395 417 525372553
388 494 909845344
297 366 743349164
381 173 24889974
487 304 849514942
319 401 892395698
447 487 237680070
119 490 289315307
296 398 994897893
167 294 596242011
331 289 260360959
274 309 34192025
129 213 39065001
253 252 181488777
385 368 89700735
397 476 958988301
488 271 751932793
443 109 47298644
411 402 503794407
357 344 605573230
152 413 632227093
326 159 980329186
130 334 942095100
245 470 886427104
482 303 706507571
61 483 85404896
489 42 400791569
448 127 698681068
485 403 71455163
396 455 788832437
212 440 118835738
465 367 614016084
300 398 117363649
473 442 794164234
360 244 280861271
177 361 586611579
1 5 674675281
6 71 644367814
18 431 857266825
411 475 340996607
427 485 876138332
232 233 583229459
417 463 539995811
312 434 229087571
455 495 566291767
414 447 674310375
472 426 259670293
466 318 385837301
364 45 811292927
452 477 331565355
217 224 630322359
479 463 720768620
341 212 832426024
147 90 337715502
61 322 974336235
292 295 907317669
304 361 736152401
485 499 421843985
239 366 480963529
476 357 864376
32 314 191332714
377 220 655983731
180 369 963955127
409 18 615516366
190 234 826406026
421 263 384523920
486 495 610303920
393 364 349021876
448 433 585358988
473 91 831690167
313 466 644946473
409 499 29041445
324 80 304491879
46 232 263081125
434 484 514507736
328 296 987455007
431 356 946317280
433 179 662034791
104 382 825328329
379 16 800494214
436 153 181327369
36 252 328780020
62 6 700888928
491 467 333848045
124 110 219446138
68 218 66490474
421 354 40475284
365 366 686197205
60 320 865115939
193 106 373297352
480 442 550150416
225 354 540086383
478 232 765909878
208 337 710090477
322 26 620357837
444 472 196511295
315 454 348642364
475 473 309172744
355 394 75455977
409 457 756857869
189 266 224754706
226 449 373669724
422 178 152345176
239 150 546094440
398 492 976564128
470 248 705268325
264 300 732883797
493 479 893878190
468 378 369051593
256 62 25011304
457 494 334943737
213 169 258175542
483 414 978809026
311 52 664654593
314 392 851869465
390 340 176023587
458 237 892506455
266 99 675219595
51 178 581426901
415 416 209889371
458 487 408916971
368 352 962562090
400 114 285039983
250 384 313289221
483 498 577139091
451 479 284217534
214 96 187207411
483 423 281093394
286 403 820304264
200 148 160598740
72 112 115465332
498 315 835744004
5 227 738399380
134 129 912697519
342 239 794146378
494 438 543616587
470 467 539803790
145 438 413440095
221 409 488018392
386 233 793345585
476 409 282707047
373 308 528738308
437 371 21184641
393 235 474087636
472 437 919971938
293 34 119559848
261 309 581455456
357 116 780802322
305 223 720687893
275 383 419232956
356 351 814247512
119 276 852334470
471 242 443646996
366 299 447955992
382 124 566197778
282 351 728007744
248 45 928140887
161 239 809552865
305 270 112632261
442 44 804279546
441 393 41406350
349 488 93793498
490 301 262091526
471 412 119585749
329 241 215778971
333 428 249751798
126 106 431992678
209 138 553539984
37 118 710053022
39 192 499402709
485 179 460163765
325 435 481477485
400 332 211695230
483 496 284983687
19 60 252272546
253 406 425370186
390 354 359690832
410 123 833768191
471 423 935085123
431 440 291582207
487 478 207531296
31 409 382598218
233 197 761061745
398 463 585355581
439 490 750222299
317 170 449985921
309 124 710885307
425 131 454720852
467 472 98591248
348 394 28153286
376 288 449930260
94 391 767987870
260 421 255905145
223 459 557720038
351 208 262745553
320 285 421369338
374 132 79643267
481 397 34343685
89 179 876236561
51 285 113886844
229 2 805519149
290 472 396523068
185 292 671535801
422 193 956948674
23 114 120649967
199 374 984751758
368 456 181304512
79 239 592483777
46 488 839214551
386 418 616962461
486 263 380666369
406 420 621303835
316 421 829555627
32 310 304506344
448 451 373093825
211 392 971323131
226 220 338856897
16 32 30446546
461 363 736441775
229 197 468670242
61 255 660241496
412 464 57361683
317 235 911230277
443 490 214361843
499 459 423902059
345 228 439451564
56 112 575745467
297 237 710038710
461 281 503835882
100 39 532354894
386 251 515635574
274 216 978266237
286 492 88603525
499 215 72940712
424 332 4763895
461 237 664578036
452 109 156063599
118 426 835355575
375 264 852441685
189 139 9886216
362 470 813838056
479 497 78473451
476 316 217245915
242 426 861272475
253 181 884552538
355 327 801564411
125 407 805460971
115 118 893435901
185 251 660193112
401 462 953409978
361 20 986561093
433 498 164668278
396 328 427300597
311 330 764869571
340 35 888558502
242 191 75694042
387 459 28421154
407 450 705020359
394 281 220765710
322 482 106262671
463 496 866401180
480 410 866056685
119 370 91699224
174 237 794512470
381 194 955192362
475 120 953312704
93 199 792400460
349 205 233892000
197 220 824519319
329 374 737327556
389 121 196443621
411 372 190541132
410 278 741519728
312 140 425373526
413 485 145601178
241 289 583251839
324 282 7759292
315 34 488300582
201 0 688003316
252 429 483530189
34 247 74597537
60 363 806296795
425 381 626671356
390 236 291910346
294 222 849052394
99 262 699779617
465 469 500085294
